5,1734627850739967000,624875,0,15291,1862625,26420042,30253292,10318,0.1,3504,50.094406
1,1734627850748645000,616792,0,36209,2049584,26593708,30358375,10318,0.1,3504,50.272003
8,1734627850754557000,582958,0,12792,2163541,25617208,29402042,10318,0.1,3504,49.91681
0,1734627850757239000,632917,0,51834,1931459,26369667,29742750,10318,0.1,3504,50.005615
2,1734627850758399000,637167,0,57791,1959459,26600334,29989250,10318,0.1,3504,50.005615
6,1734627851046318000,1747333,0,86416,4866292,41260458,49897667,10318,0.1,3504,50.183212
9,1734627851050081000,1338083,0,30000,4073666,38744208,45246292,10318,0.1,3504,50.005615
10,1734627851062722000,1174666,0,32917,3522667,37573916,43071834,10318,0.1,3504,49.91681
7,1734627851072888000,1128708,0,27208,3127833,38004667,43032500,10318,0.1,3504,50.005615
3,1734627851074167000,1140292,0,38000,3018000,37081291,42226333,10318,0.1,3504,50.005615
4,1734627851173720000,1210334,0,48583,2186417,41979292,47557917,10318,0.1,3504,50.005615
