8,1734655756166712000,25397041,0,2948208,114295500,564664667,730015667,316694,0.0019793905852266203,3504,44.056015
0,1734655756234704000,25481708,0,2676250,115613833,582603292,748822916,316694,0.0019793905852266203,3504,44.056015
6,1734655756247097000,25578834,0,1324584,117155833,588299416,754795625,316694,0.0019793905852266203,3504,44.056015
9,1734655756249325000,25693458,0,2406583,113154833,588778875,752501250,316694,0.0019793905852266203,3504,44.056015
5,1734655756252510000,24742375,0,2227750,118189584,592350958,759755791,316694,0.0019793905852266203,3504,44.056015
2,1734655757004473000,25471792,0,533166,110981291,583865250,746084666,316694,0.0019793905852266203,3504,44.233612
7,1734655757199207000,23491625,0,854584,111239792,580263750,735895792,316694,0.0019793905852266203,3504,44.144806
3,1734655757204969000,23608750,0,1115542,113320959,575559584,730731625,316694,0.0019793905852266203,3504,44.144806
1,1734655757206167000,23743750,0,576333,111593084,592918333,749685417,316694,0.0019793905852266203,3504,44.056015
10,1734655757207413000,23489625,0,813667,115982084,583989542,741902541,316694,0.0019793905852266203,3504,44.144806
4,1734655757809366000,23461042,0,560875,115122584,564414084,723860375,316694,0.0019793905852266203,3504,44.144806
