9,1734627735256516000,38744584,73322291,4292417,622638000,265026791,1035973333,800,0.00125,3504,47.96321
0,1734627735254726000,39364834,73367959,4292292,623148583,265931750,1037213583,800,0.00125,3504,48.052002
2,1734627735404976000,37549542,75997583,3392583,656831834,340559375,1146358667,800,0.00125,3504,48.14081
5,1734627735395002000,38636375,75257417,4211083,648407250,331795209,1130528041,800,0.00125,3504,48.14081
8,1734627735396403000,38737000,75465500,4258208,646098708,338690333,1135104542,800,0.00125,3504,47.874405
10,1734627736774831000,38226500,75477083,1018875,470993875,265980708,884129083,800,0.00125,3504,47.96321
3,1734627736934100000,37254708,74622167,876583,473413375,367654250,986606500,800,0.00125,3504,48.14081
1,1734627736912916000,36436250,73855291,4132250,486496292,361537791,994455333,800,0.00125,3504,48.14081
6,1734627737036730000,37197417,76226125,1038625,483836125,342884958,972670125,800,0.00125,3504,48.052002
7,1734627737075961000,37179875,76128000,998583,530808250,323074500,999742291,800,0.00125,3504,48.14081
4,1734627738205289000,37200791,74008459,968542,466300250,253923000,865019125,800,0.00125,3504,47.874405
