0,1735653806442853000,29199084,0,1153375,272617709,85986916,416037875,565,0.0016666666666666668,3504,51.426407
2,1735653806459827000,30539375,0,1441791,274089000,85182958,419153250,565,0.0016666666666666668,3504,51.426407
1,1735653806469862000,29949667,0,1373917,279464667,84691750,422102000,565,0.0016666666666666668,3504,51.3376
8,1735653806473511000,29757250,0,1452291,280647917,86629792,425105333,565,0.0016666666666666668,3504,51.426407
5,1735653806480407000,31092250,0,1513708,286610375,86900834,433668208,565,0.0016666666666666668,3504,51.426407
9,1735653807136944000,31391833,0,658625,284020458,84290083,429895083,565,0.0016666666666666668,3504,51.515213
6,1735653807139492000,29634125,0,938416,267338167,82615542,405584917,565,0.0016666666666666668,3504,51.426407
4,1735653807146529000,30347416,0,732292,269099166,82346542,409466833,565,0.0016666666666666668,3504,51.515213
10,1735653807161815000,29576250,0,2673750,279816458,88244917,425056958,565,0.0016666666666666668,3504,51.515213
3,1735653807166052000,30509667,0,815833,285236750,94375750,439641208,565,0.0016666666666666668,3504,51.604004
7,1735653807441123000,29533500,0,994500,74368166,82548333,216108667,565,0.0016666666666666668,3504,51.3376
