5,1734627607048930000,4870208,0,294000,0,1144889625,1155375750,102,0.01,3504,40.415207
0,1734627607113521000,4683625,0,355417,0,1164780000,1175125334,102,0.01,3504,40.415207
1,1734627607114611000,4673750,0,346875,0,1168882000,1179226417,102,0.01,3504,40.415207
2,1734627607119734000,4691333,0,582417,0,1169672500,1180255583,102,0.01,3504,40.415207
8,1734627607129782000,4338833,0,380042,0,1188282792,1198321667,102,0.01,3504,40.3264
6,1734627608415858000,6092334,0,121292,0,1180247292,1192856417,102,0.01,3504,40.415207
3,1734627608456748000,4623542,0,137750,0,1142481334,1150936000,102,0.01,3504,40.504013
9,1734627608518038000,4642250,0,132333,0,1169806666,1177252000,102,0.01,3504,40.504013
4,1734627608533549000,4680208,0,126708,0,1174197125,1182648709,102,0.01,3504,40.415207
10,1734627608565330000,4636791,0,318500,0,1179359000,1187742458,102,0.01,3504,40.415207
7,1734627609655412000,5894250,0,370541,0,1149402209,1160792917,102,0.01,3504,40.504013
