1,1734655759594144000,23561833,76475583,546417,374410041,1192744875,1689501250,316694,0.0019793905852266203,3504,44.41121
2,1734655759785674000,23320750,76267208,880958,320589834,1444574000,1888191875,316694,0.0019793905852266203,3504,44.5
3,1734655759919577000,23355875,74149792,539833,370198041,1531295083,2021864166,316694,0.0019793905852266203,3504,44.41121
5,1734655760241784000,23301334,76658292,906375,383137208,1836559917,2343258958,316694,0.0019793905852266203,3504,44.588806
0,1734655760328977000,23583375,76303917,857209,378367333,1931929541,2433616208,316694,0.0019793905852266203,3504,44.588806
4,1734655761794631000,24322333,77144375,591583,327517459,1446427667,1897713625,316694,0.0019793905852266203,3504,44.588806
8,1734655762057363000,23512459,76347167,2387833,336615333,1532186834,1993105291,316694,0.0019793905852266203,3504,44.588806
9,1734655762193725000,22786875,76633000,643542,328297583,1528599167,1977225500,316694,0.0019793905852266203,3504,44.85521
7,1734655762579673000,23319583,76628042,581542,361268583,1428620333,1911574375,316694,0.0019793905852266203,3504,44.588806
6,1734655762605398000,23527334,76726958,671958,341681625,1570668208,2034836500,316694,0.0019793905852266203,3504,44.85521
10,1734655763635448000,23672750,74692792,568458,264606208,1128041708,1512612500,316694,0.0019793905852266203,3504,44.677612
