8,1735654273654446000,7526167,0,644042,55822166,38228041,110649458,82603,0.007917593684927277,3504,47.874405
0,1735654273659476000,7507750,0,216541,56637042,40170375,112316375,82601,0.007917593684927277,3504,47.785614
5,1735654273669879000,7546333,0,286208,57730833,40915750,114245333,82605,0.007917593684927277,3504,47.874405
6,1735654273671043000,7518416,0,693875,56494000,39956167,112429583,82589,0.007917593684927277,3504,47.874405
2,1735654273671842000,7532458,0,665208,56985875,40297833,113248834,82584,0.007917593684927277,3504,47.874405
9,1735654274020793000,9808000,0,180625,63524750,39544416,122154333,82604,0.007917593684927277,3504,47.874405
1,1735654274049016000,9343417,0,536666,63240458,38228500,118005083,82605,0.007917593684927277,3504,47.785614
7,1735654274051904000,8258667,0,203084,61106250,39707083,115957042,82600,0.007917593684927277,3504,47.785614
10,1735654274056093000,8230583,0,227500,61281250,39078375,114531291,82599,0.007917593684927277,3504,47.874405
3,1735654274059080000,8488916,0,201875,61044208,40667541,115324541,82604,0.007917593684927277,3504,47.874405
4,1735654274186515000,8683750,0,461750,23669833,41500708,84604084,82603,0.007917593684927277,3504,47.874405
