0,1735794657073964000,54507167,81009250,1188875,824385958,1429417,1008071542,10,0.00001,3504,61.105606
1,1735794658702542000,50583750,80263250,1335083,619515208,2387542,798144333,10,0.00001,3504,61.105606
2,1735794660511931000,50982584,95268625,1225250,686678584,3739834,884068833,10,0.00001,3504,61.37201
3,1735794662387179000,52304833,79485125,1902875,730857791,1129125,910875583,10,0.00001,3504,61.105606
4,1735794664173445000,48398292,80822125,1120250,732212042,1935583,908980875,10,0.00001,3504,61.194412
5,1735794665943910000,50623375,80004291,1210125,774790958,2628750,953726125,10,0.00001,3504,61.016815
6,1735794667672937000,52167834,81971000,1147917,733810917,941708,915318750,10,0.00001,3504,61.105606
7,1735794669301436000,50616917,81882334,1102875,638793000,3194666,819678667,10,0.00001,3504,61.194412
8,1735794671163606000,49952708,83573834,1260875,753732584,1127833,936257125,10,0.00001,3504,61.105606
9,1735794673081344000,50929459,79024084,3906125,929490875,1493042,1108839334,10,0.00001,3504,61.194412
10,1735794674860416000,48772167,80309459,1443500,702650000,3114083,879667125,10,0.00001,3504,61.283203
