4,1734621039939987000,43831333,72457833,4881291,666073417,30392834459,31229178875,81023,0.1,3504,48.229614
5,1734621040573505000,43848834,75550500,5010667,758825958,30896853834,31827050084,81023,0.1,3504,48.229614
3,1734621041351745000,43693875,75440750,4959958,756225500,31716891041,32646242875,81023,0.1,3504,48.318405
2,1734621046889643000,42365500,75482500,4240375,760849000,37234160917,38164253209,81023,0.1,3504,48.318405
0,1734621046931409000,44362125,76460917,4845125,763954292,37268827000,38205367042,81023,0.1,3504,48.496002
1,1734621071690770000,40261791,72602708,3749750,487837625,30513371667,31164556625,81023,0.1,3504,48.85121
8,1734621073483726000,41208750,73977167,915792,517929208,30751857792,31432191833,81023,0.1,3504,49.117615
6,1734621079384335000,42770708,75613041,3745125,608534292,37260934417,38039819000,81023,0.1,3504,49.117615
9,1734621084413568000,41814458,76066209,1042583,629059167,35956256666,36753740792,81023,0.1,3504,49.206406
10,1734621084489950000,43757375,75977417,1112167,634867416,35962806291,36763761833,81023,0.1,3504,49.206406
7,1734621099877675000,41178458,72797292,961792,506212791,26967488125,27633232208,81023,0.1,3504,48.496002
