9,1734627874554318000,2549083,0,85334,0,2964024708,2970339875,145892,0.1,3504,49.117615
5,1734627874567289000,2462834,0,65042,0,2963024750,2969524375,145892,0.1,3504,49.206406
0,1734627874618232000,2467709,0,71959,0,3001031833,3007087459,145892,0.1,3504,49.117615
2,1734627874624187000,2470458,0,59041,0,3007750333,3013810833,145892,0.1,3504,48.940002
8,1734627874627485000,2546083,0,225000,0,3012705791,3019127667,145892,0.1,3504,49.02881
10,1734627877775727000,4003042,0,98750,0,3006427583,3017877875,145892,0.1,3504,49.117615
6,1734627877824794000,3459500,0,71000,0,3013629208,3020369583,145892,0.1,3504,49.117615
7,1734627877832237000,2337125,0,191792,0,2961712500,2966442625,145892,0.1,3504,49.206406
1,1734627877836007000,2315792,0,85250,0,2968294334,2973527750,145892,0.1,3504,49.29521
3,1734627877852694000,2430125,0,76916,0,3009444209,3014198750,145892,0.1,3504,49.206406
4,1734627880793545000,3327666,0,70083,0,2927207125,2935694042,145892,0.1,3504,49.02881
