5,1735653764988680000,51855375,0,1638833,466241583,12686402583,13257853917,100000,0.1,3504,51.69281
0,1735653765006765000,49485833,0,1445584,487079792,12675345541,13264521584,100000,0.1,3504,51.959213
9,1735653765038998000,51061667,0,2121417,477502709,12700242208,13282443125,100000,0.1,3504,51.69281
8,1735653765076268000,56576583,0,1170000,487813709,12724865167,13326288125,100000,0.1,3504,51.69281
2,1735653765088991000,49089084,0,1521625,479987209,12779407959,13361351625,100000,0.1,3504,51.69281
6,1735653778421181000,49782292,0,1145125,495914750,12704002792,13300776541,100000,0.1,3504,52.847214
10,1735653778499054000,49737958,0,5259750,504241167,12677166791,13289175250,100000,0.1,3504,52.58081
1,1735653778521119000,49524167,0,1321709,488384667,12748795583,13336063917,100000,0.1,3504,52.758408
7,1735653778561860000,52016792,0,3233667,491241542,12720306208,13319203459,100000,0.1,3504,52.58081
3,1735653778641459000,51678041,0,1066667,495771000,12785329000,13391285667,100000,0.1,3504,52.58081
4,1735653791069627000,48365792,0,1097833,143717833,12311142084,12553391250,100000,0.1,3504,52.403214
