5,1735625150398442000,1162959,0,50583,8666416,132381458,143949125,17,0.05,3504,48.58481
8,1735625150409104000,1173750,0,74667,8134875,131911334,143236791,17,0.05,3504,48.673615
7,1735625150412376000,1163834,0,100375,8117625,133228542,144286459,17,0.05,3504,48.496002
6,1735625150415196000,1177500,0,34083,8324750,131675166,142870959,17,0.05,3504,48.58481
0,1735625150419012000,1199833,0,95625,8193000,132595667,144309166,17,0.05,3504,48.58481
9,1735625150773704000,1259375,0,22333,9558292,143232833,155369500,17,0.05,3504,48.673615
10,1735625150790708000,1273333,0,37875,5522125,141401542,149352834,17,0.05,3504,48.673615
1,1735625150819913000,1551375,0,30291,10615292,135955000,149077208,17,0.05,3504,48.496002
2,1735625150821902000,1260958,0,39667,10756625,139760459,152775083,17,0.05,3504,48.58481
3,1735625150824044000,2292917,0,25291,8399875,135780458,147376125,17,0.05,3504,48.58481
4,1735625151000560000,1131250,0,22500,9238000,130995625,142652375,17,0.05,3504,48.58481
